movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,vote_count,popularity,original_language,genres
1088,Whale Rider,2003,8000000,41400000,33400000,4.175,7.1,111,12.439495,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
470,21 Grams,2003,20000000,60427839,40427839,2.02139195,7.2,918,32.243357,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
9662,The Triplets of Belleville,2003,8000000,1477676,-6522324,-0.8152905,7.3,231,13.944645,fr,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
11615,The Life of David Gale,2003,50000000,38955598,-11044402,-0.22088804,7.3,480,22.442241,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
616,The Last Samurai,2003,140000000,456758981,316758981,2.26256415,7.3,1895,52.341226,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]"
153,Lost in Translation,2003,4000000,119723856,115723856,28.930964,7.3,1895,45.66662,en,"[{""id"": 18, ""name"": ""Drama""}]"
26899,The Mudge Boy,2003,800000,62852,-737148,-0.921435,7.3,23,5.292536,en,"[{""id"": 18, ""name"": ""Drama""}]"
338,"Good bye, Lenin!",2003,4800000,79384880,74584880,15.538516666666666,7.4,586,11.086001,de,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
2056,The Station Agent,2003,500000,8679814,8179814,16.359628,7.4,210,11.578545,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003,140000000,655011224,515011224,3.6786516,7.5,6985,271.972889,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]"
1435,Tarnation,2003,218,1162014,1161796,5329.339449541284,7.5,22,1.063439,en,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]"
587,Big Fish,2003,70000000,122919055,52919055,0.7559865,7.6,1994,46.199482,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]"
12,Finding Nemo,2003,94000000,940335536,846335536,9.0035695319148932,7.6,6122,85.688789,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
322,Mystic River,2003,25000000,156822020,131822020,5.2728808,7.6,1422,31.242999,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
24,Kill Bill: Vol. 1,2003,30000000,180949000,150949000,5.0316333333333336,7.7,4949,79.754966,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
21525,Tupac: Resurrection,2003,300000,7808524,7508524,25.028413333333333,8.0,26,1.314576,en,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]"
670,Oldboy,2003,3000000,14980005,11980005,3.993335,8.0,1945,56.76349,ko,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}]"
122,The Lord of the Rings: The Return of the King,2003,94000000,1118888979,1024888979,10.903074244680852,8.1,8064,123.630332,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]"
30973,The Visual Bible: The Gospel of John,2003,10000000,4069090,-5930910,-0.593091,8.2,12,3.208172,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
314,Catwoman,2004,100000000,82102379,-17897621,-0.17897621,4.2,808,32.271938,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
14623,Thunderbirds,2004,57000000,28283637,-28716363,-0.50379584210526318,4.2,91,9.27875,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
8842,Against the Ropes,2004,39000000,6614280,-32385720,-0.83040307692307691,4.5,32,2.817364,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
18475,The Cookout,2004,16000000,12,-15999988,-0.99999925,4.6,10,0.830596,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
19084,Johnson Family Vacation,2004,12000000,31179516,19179516,1.598293,4.7,30,4.623609,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
10718,Torque,2004,40000000,46546197,6546197,0.163654925,4.7,119,7.360793,en,"[{""id"": 28, ""name"": ""Action""}]"
11058,Godsend,2004,25000000,30114487,5114487,0.20457948,4.7,114,12.10235,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
11026,Exorcist: The Beginning,2004,80000000,78000586,-1999414,-0.024992675,4.7,183,15.761384,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
12657,Soul Plane,2004,16000000,14822346,-1177654,-0.073603375,4.7,108,9.400404,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
16784,Welcome to Mooseport,2004,30000000,14000000,-16000000,-0.53333333333333333,4.8,54,3.314094,en,"[{""id"": 35, ""name"": ""Comedy""}]"
20483,Catch That Kid,2004,18000000,16702864,-1297136,-0.0720631111111111,4.9,76,4.492859,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
11237,Anacondas: The Hunt for the Blood Orchid,2004,20000000,70992898,50992898,2.5496449,4.9,199,9.855474,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
11249,Seed of Chucky,2004,12000000,24829644,12829644,1.069137,4.9,287,12.653831,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
16232,Mr. 3000,2004,30000000,21800302,-8199698,-0.27332326666666668,5.0,66,2.850896,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
44634,Woman Thou Art Loosed,2004,3000000,6804016,3804016,1.2680053333333334,5.0,3,0.019984,en,"[{""id"": 18, ""name"": ""Drama""}]"
12634,The Big Bounce,2004,50000000,6808550,-43191450,-0.863829,5.0,76,6.397388,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
11132,Confessions of a Teenage Drama Queen,2004,15000000,29331068,14331068,0.95540453333333331,5.1,221,7.424798,en,"[{""id"": 35, ""name"": ""Comedy""}]"
11217,Club Dread,2004,8500000,5001655,-3498345,-0.41157,5.1,107,2.62082,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
17047,Agent Cody Banks 2: Destination London,2004,26000000,28818995,2818995,0.10842288461538462,5.2,144,10.925618,en,"[{""id"": 35, ""name"": ""Comedy""}]"
8920,Garfield,2004,50000000,200804534,150804534,3.01609068,5.2,820,17.667826,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
14846,Little Black Book,2004,35000000,22034832,-12965168,-0.37043337142857141,5.2,112,6.246199,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
10762,Without a Paddle,2004,19000000,69631118,50631118,2.6647956842105263,5.3,214,8.584398,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
83,Open Water,2004,130000,54667954,54537954,419.52272307692306,5.4,315,15.611857,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
9890,The Stepford Wives,2004,90000000,102000000,12000000,0.13333333333333333,5.4,334,19.224754,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
395,AVP: Alien vs. Predator,2004,70000000,171183863,101183863,1.4454837571428572,5.5,1217,42.957216,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]"
2122,The Whole Ten Yards,2004,40000000,26155781,-13844219,-0.346105475,5.5,278,14.729386,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
8080,Suspect Zero,2004,27000000,13000000,-14000000,-0.51851851851851849,5.5,98,8.715822,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
13476,Win a Date with Tad Hamilton!,2004,17000000,16980098,-19902,-0.0011707058823529411,5.5,160,7.701041,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
11632,Vanity Fair,2004,23000000,16123851,-6876149,-0.298963,5.5,73,6.618149,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
11141,Laws of Attraction,2004,28000000,30016165,2016165,0.072005892857142859,5.6,104,6.201404,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]"
1966,Alexander,2004,155000000,167298192,12298192,0.079343174193548388,5.6,927,39.019229,en,"[{""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
8849,Alfie,2004,60000000,13395939,-46604061,-0.77673435,5.6,248,15.219263,en,"[{""id"": 35, ""name"": ""Comedy""}]"
21301,Barbershop 2:  Back in Business,2004,18000000,65070412,47070412,2.6150228888888889,5.6,74,6.501815,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
9384,Starsky & Hutch,2004,60000000,170268750,110268750,1.8378125,5.6,644,28.848842,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
36648,Blade: Trinity,2004,65000000,128905366,63905366,0.98315947692307692,5.7,1252,49.660055,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]"
11866,Flight of the Phoenix,2004,45000000,21009180,-23990820,-0.53312933333333334,5.7,276,20.374308,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
13700,Home on the Range,2004,110000000,103951461,-6048539,-0.054986718181818182,5.7,389,19.625972,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
10204,Around the World in 80 Days,2004,110000000,72178895,-37821105,-0.34382822727272727,5.7,672,22.643776,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
5137,Sky Captain and the World of Tomorrow,2004,70000000,57958696,-12041304,-0.17201862857142858,5.7,439,24.664776,en,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]"
1970,The Grudge,2004,10000000,183474602,173474602,17.3474602,5.8,865,35.695442,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
2539,Spanglish,2004,80000000,55041367,-24958633,-0.3119829125,5.8,369,14.209329,en,"[{""id"": 35, ""name"": ""Comedy""}]"
15644,Paparazzi,2004,20000000,16605763,-3394237,-0.16971185,5.8,52,9.149089,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
10733,The Alamo,2004,145000000,25819961,-119180039,-0.82193130344827581,5.8,106,10.660441,en,"[{""id"": 37, ""name"": ""Western""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
5966,Along Came Polly,2004,42000000,171963386,129963386,3.0943663333333333,5.8,773,33.238296,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
9541,Jersey Girl,2004,35000000,36098382,1098382,0.031382342857142857,5.8,325,14.699342,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
10555,Shark Tale,2004,75000000,367275019,292275019,3.8970002533333332,5.8,1557,47.094369,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
4380,Shall We Dance?,2004,50000000,170128460,120128460,2.4025692,5.9,297,14.231899,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
14442,Ella Enchanted,2004,31000000,27388767,-3611233,-0.11649138709677419,5.9,437,22.71592,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]"
4599,Raising Helen,2004,50000000,49718611,-281389,-0.00562778,5.9,189,13.298205,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
11823,Wimbledon,2004,31000000,41512007,10512007,0.339097,6.0,293,16.736734,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
11130,The Princess Diaries 2: Royal Engagement,2004,40000000,95149435,55149435,1.378735875,6.0,697,30.002907,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]"
10589,After the Sunset,2004,60000000,61347797,1347797,0.022463283333333334,6.0,226,14.113066,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
11358,Walking Tall,2004,56000000,57223890,1223890,0.021855178571428571,6.0,381,23.438398,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
14024,Raise Your Voice,2004,15000000,14867514,-132486,-0.0088324,6.0,211,10.9071,en,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
14844,Chasing Liberty,2004,23000000,12,-22999988,-0.99999947826086955,6.1,152,3.362045,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
9801,Bridget Jones: The Edge of Reason,2004,50000000,40203020,-9796980,-0.1959396,6.1,750,28.803802,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
36046,The Work and the Glory,2004,7500000,3347647,-4152353,-0.55364706666666663,6.1,7,0.571663,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
7220,The Punisher,2004,33000000,54700105,21700105,0.65757893939393941,6.1,766,35.099611,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
1577,Resident Evil: Apocalypse,2004,45000000,129394835,84394835,1.8754407777777777,6.1,1267,29.880122,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
9759,Cellular,2004,25000000,56422687,31422687,1.25690748,6.1,537,24.459948,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
11247,A Cinderella Story,2004,19000000,70067909,51067909,2.6877846842105262,6.1,713,25.28132,en,"[{""id"": 35, ""name"": ""Comedy""}]"
693,Meet the Fockers,2004,80000000,516642939,436642939,5.4580367375,6.1,1373,32.829538,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
9472,DodgeBall: A True Underdog Story,2004,20000000,167722310,147722310,7.3861155,6.2,981,41.156217,en,"[{""id"": 35, ""name"": ""Comedy""}]"
11128,Ladder 49,2004,60000000,74541707,14541707,0.24236178333333333,6.2,207,10.99991,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
6947,The Village,2004,60000000,256697520,196697520,3.278292,6.2,1071,27.491891,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
14462,The Manchurian Candidate,2004,80000000,96105964,16105964,0.20132455,6.2,393,21.394281,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
435,The Day After Tomorrow,2004,125000000,544272402,419272402,3.354179216,6.2,2392,41.380094,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
16617,Mindhunters,2004,27000000,21148829,-5851171,-0.21671003703703703,6.3,333,17.193659,en,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
12153,White Chicks,2004,37000000,113086475,76086475,2.0563912162162161,6.3,679,28.703007,en,"[{""id"": 35, ""name"": ""Comedy""}]"
2789,The Chronicles of Riddick,2004,105000000,115772733,10772733,0.10259745714285715,6.3,1570,27.835436,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
3040,Night Watch,2004,4200000,32000000,27800000,6.6190476190476186,6.3,210,12.540624,ru,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
10096,13 Going on 30,2004,37000000,96455697,59455697,1.6069107297297298,6.3,1204,41.569541,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]"
10591,The Girl Next Door,2004,25000000,30411183,5411183,0.21644732,6.3,824,39.784026,en,"[{""id"": 35, ""name"": ""Comedy""}]"
2059,National Treasure,2004,100000000,347451894,247451894,2.47451894,6.4,1926,58.849256,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
15673,Connie and Carla,2004,20000000,11341016,-8658984,-0.4329492,6.4,24,6.102663,en,"[{""id"": 35, ""name"": ""Comedy""}]"
1586,Secret Window,2004,40000000,92913171,52913171,1.322829275,6.4,972,32.908414,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
163,Ocean's Twelve,2004,110000000,362744280,252744280,2.2976752727272727,6.4,2124,76.840712,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
5255,The Polar Express,2004,165000000,305875730,140875730,0.85379230303030307,6.4,1474,47.323228,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
2023,Hidalgo,2004,100000000,108103450,8103450,0.0810345,6.5,318,16.759252,en,"[{""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]"
10045,District B13,2004,12000000,9584131,-2415869,-0.20132241666666667,6.5,565,17.493735,fr,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
9352,EuroTrip,2004,25000000,20796847,-4203153,-0.16812612,6.5,656,25.848003,en,"[{""id"": 35, ""name"": ""Comedy""}]"
1487,Hellboy,2004,66000000,99318987,33318987,0.50483313636363636,6.5,2225,47.479755,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
11282,Harold & Kumar Go to White Castle,2004,9000000,23936908,14936908,1.6596564444444444,6.6,693,18.514292,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]"
9372,Super Size Me,2004,65000,28575078,28510078,438.61658461538462,6.6,506,10.400603,en,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
1824,50 First Dates,2004,75000000,196482882,121482882,1.61977176,6.6,2105,61.437586,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
3989,Team America: World Police,2004,32000000,50907422,18907422,0.5908569375,6.6,660,26.509175,en,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
11836,The SpongeBob SquarePants Movie,2004,30000000,140161792,110161792,3.6720597333333331,6.7,574,27.870755,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
558,Spider-Man 2,2004,200000000,783766341,583766341,2.918831705,6.7,4321,35.149586,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]"
11208,Wicker Park,2004,30000000,13001257,-16998743,-0.56662476666666661,6.7,157,9.301562,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]"
809,Shrek 2,2004,150000000,919838758,769838758,5.1322583866666669,6.7,2988,47.320801,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
8193,Napoleon Dynamite,2004,400000,46118097,45718097,114.2952425,6.7,554,23.603514,en,"[{""id"": 35, ""name"": ""Comedy""}]"
2048,"I, Robot",2004,120000000,347234916,227234916,1.8936243,6.7,3793,95.914473,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
2288,Closer,2004,27000000,115505027,88505027,3.2779639629629629,6.7,811,22.636908,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
8699,Anchorman: The Legend of Ron Burgundy,2004,26000000,90574188,64574188,2.4836226153846153,6.7,1493,29.342744,en,"[{""id"": 35, ""name"": ""Comedy""}]"
18923,A Home at the End of the World,2004,6500000,1548955,-4951045,-0.76169923076923074,6.8,45,5.483531,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
1777,Fahrenheit 9/11,2004,6000000,119114517,113114517,18.8524195,6.8,397,16.20985,en,"[{""id"": 99, ""name"": ""Documentary""}]"
924,Dawn of the Dead,2004,28000000,102356381,74356381,2.6555850357142856,6.8,1016,44.529429,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]"
652,Troy,2004,175000000,497409852,322409852,1.8423420114285713,6.9,2759,66.803149,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]"
615,The Passion of the Christ,2004,30000000,611899420,581899420,19.396647333333334,6.9,864,38.171417,en,"[{""id"": 18, ""name"": ""Drama""}]"
9675,Sideways,2004,16000000,109502303,93502303,5.8438939375,6.9,478,23.425431,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
14337,Primer,2004,7000,424760,417760,59.68,6.9,658,23.307949,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
844,2046,2004,12000000,19271312,7271312,0.60594266666666663,6.9,206,12.664787,zh,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]"
1997,Two Brothers,2004,74500000,62172050,-12327950,-0.16547583892617448,6.9,180,8.884318,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
10625,Mean Girls,2004,17000000,129042871,112042871,6.5907571176470592,6.9,2320,36.423717,en,"[{""id"": 35, ""name"": ""Comedy""}]"
12281,Mean Creek,2004,500000,603943,103943,0.207886,6.9,106,8.519202,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
594,The Terminal,2004,60000000,219417255,159417255,2.65695425,7.0,1910,57.753914,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
4836,Layer Cake,2004,6500000,11850214,5350214,0.82310984615384619,7.0,559,24.0034,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
2567,The Aviator,2004,116000000,102000000,-14000000,-0.1206896551724138,7.0,1489,45.616098,en,"[{""id"": 18, ""name"": ""Drama""}]"
14292,Miracle,2004,28000000,64445708,36445708,1.3016324285714285,7.0,159,7.534003,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
